Entity,Code,Day,People vaccinated (cumulative)
Israel,ISR,2021-06-21,5534651
Israel,ISR,2021-06-22,5541586
Israel,ISR,2021-06-23,5552348
Israel,ISR,2021-06-24,5564399
Israel,ISR,2021-06-25,5571515
Israel,ISR,2021-06-26,5573795
Israel,ISR,2021-06-27,5587429
Israel,ISR,2021-06-28,5601947
Israel,ISR,2021-06-29,5618658
Israel,ISR,2021-06-30,5635147
Israel,ISR,2021-07-01,5651987
Israel,ISR,2021-07-02,5661823
Israel,ISR,2021-07-03,5664503
Israel,ISR,2021-07-04,5682238
Israel,ISR,2021-07-05,5700091
Israel,ISR,2021-07-06,5717942
Israel,ISR,2021-07-07,5733478
Israel,ISR,2021-07-08,5750068
Israel,ISR,2021-07-09,5761195
Israel,ISR,2021-07-10,5766185
Israel,ISR,2021-07-11,5767643
Israel,ISR,2021-07-12,5770071
Israel,ISR,2021-07-13,5773036
Israel,ISR,2021-07-14,5775784
Israel,ISR,2021-07-15,5778795
Israel,ISR,2021-07-16,5780092
Israel,ISR,2021-07-17,5780466
Israel,ISR,2021-07-18,5782540
Israel,ISR,2021-07-19,5785751
Israel,ISR,2021-07-20,5788443
Israel,ISR,2021-07-21,5790851
Israel,ISR,2021-07-22,5793731
Israel,ISR,2021-07-23,5795770
Israel,ISR,2021-07-24,5796416
Israel,ISR,2021-07-25,5800833
Israel,ISR,2021-07-26,5806008
Israel,ISR,2021-07-27,5811501
Israel,ISR,2021-07-28,5815492
Israel,ISR,2021-07-29,5820157
Israel,ISR,2021-07-30,5822815
Israel,ISR,2021-07-31,5824222
Israel,ISR,2021-08-01,5827301
Israel,ISR,2021-08-02,5830435
Israel,ISR,2021-08-03,5833823
Israel,ISR,2021-08-04,5837360
Israel,ISR,2021-08-05,5841875
Israel,ISR,2021-08-06,5844312
Israel,ISR,2021-08-07,5845346
Israel,ISR,2021-08-08,5850338
Israel,ISR,2021-08-09,5855679
Israel,ISR,2021-08-10,5861233
Israel,ISR,2021-08-11,5866929
Israel,ISR,2021-08-12,5873968
Israel,ISR,2021-08-13,5877789
Israel,ISR,2021-08-14,5880043
Israel,ISR,2021-08-15,5887187
Israel,ISR,2021-08-16,5894178
Israel,ISR,2021-08-17,5901751
Israel,ISR,2021-08-18,5910394
Israel,ISR,2021-08-19,5920476
Israel,ISR,2021-08-20,5925245
Israel,ISR,2021-08-21,5928744
Israel,ISR,2021-08-22,5938566
Israel,ISR,2021-08-23,5949488
Israel,ISR,2021-08-24,5961208
Israel,ISR,2021-08-25,5970821
Israel,ISR,2021-08-26,5980936
Israel,ISR,2021-08-27,5985261
Israel,ISR,2021-08-28,5988965
Israel,ISR,2021-08-29,5999288
Israel,ISR,2021-08-30,6011619
Israel,ISR,2021-08-31,6023694
Israel,ISR,2021-09-01,6032730
Israel,ISR,2021-09-02,6041514
Israel,ISR,2021-09-03,6045265
Israel,ISR,2021-09-04,6047957
Israel,ISR,2021-09-05,6054948
Israel,ISR,2021-09-06,6057786
Israel,ISR,2021-09-07,6058988
Israel,ISR,2021-09-08,6060368
Israel,ISR,2021-09-09,6067461
Israel,ISR,2021-09-10,6070718
Israel,ISR,2021-09-11,6072827
Israel,ISR,2021-09-12,6078932
Israel,ISR,2021-09-13,6084542
Israel,ISR,2021-09-14,6089506
Israel,ISR,2021-09-15,6091257
Israel,ISR,2021-09-16,6091600
Israel,ISR,2021-09-17,6095283
Israel,ISR,2021-09-18,6097541
Israel,ISR,2021-09-19,6103484
Israel,ISR,2021-09-20,6106730
Israel,ISR,2021-09-21,6108070
Israel,ISR,2021-09-22,6112330
Israel,ISR,2021-09-23,6116721
Israel,ISR,2021-09-24,6119924
Israel,ISR,2021-09-25,6122004
Israel,ISR,2021-09-26,6127609
Israel,ISR,2021-09-27,6132305
Israel,ISR,2021-09-28,6133778
Israel,ISR,2021-09-29,6143399
Israel,ISR,2021-09-30,6154377
Israel,ISR,2021-10-01,6159505
Israel,ISR,2021-10-02,6162370
Israel,ISR,2021-10-03,6174038
Israel,ISR,2021-10-04,6184360
Israel,ISR,2021-10-05,6192820
Israel,ISR,2021-10-06,6200363
Israel,ISR,2021-10-07,6207258
Israel,ISR,2021-10-08,6210344
Israel,ISR,2021-10-09,6211685
Israel,ISR,2021-10-10,6216362
Israel,ISR,2021-10-11,6220661
Israel,ISR,2021-10-12,6224638
Israel,ISR,2021-10-13,6228125
Israel,ISR,2021-10-14,6231995
Israel,ISR,2021-10-15,6233700
Israel,ISR,2021-10-16,6234429
Israel,ISR,2021-10-17,6237519
Israel,ISR,2021-10-18,6239978
Israel,ISR,2021-10-19,6242377
Israel,ISR,2021-10-20,6244815
Israel,ISR,2021-10-21,6247848
Israel,ISR,2021-10-22,6249127
Israel,ISR,2021-10-23,6249702
Israel,ISR,2021-10-24,6252220
Israel,ISR,2021-10-25,6254860
Israel,ISR,2021-10-26,6257241
Israel,ISR,2021-10-27,6259533
Israel,ISR,2021-10-28,6262041
Israel,ISR,2021-10-29,6262945
Israel,ISR,2021-10-30,6263311
Israel,ISR,2021-10-31,6265573
Israel,ISR,2021-11-01,6267310
Israel,ISR,2021-11-02,6269336
Israel,ISR,2021-11-03,6271102
Israel,ISR,2021-11-04,6273213
Israel,ISR,2021-11-05,6274006
Israel,ISR,2021-11-06,6274353
Israel,ISR,2021-11-07,6275930
Israel,ISR,2021-11-08,6277451
Israel,ISR,2021-11-09,6278880
Israel,ISR,2021-11-10,6280304
Israel,ISR,2021-11-11,6281932
Israel,ISR,2021-11-12,6282569
Israel,ISR,2021-11-13,6282828
Israel,ISR,2021-11-14,6284364
Israel,ISR,2021-11-15,6285639
Israel,ISR,2021-11-16,6286914
Israel,ISR,2021-11-17,6288122
Israel,ISR,2021-11-18,6289486
Israel,ISR,2021-11-19,6290075
Israel,ISR,2021-11-20,6290313
Israel,ISR,2021-11-21,6291721
Israel,ISR,2021-11-22,6293402
Israel,ISR,2021-11-23,6302018
Israel,ISR,2021-11-24,6311366
Israel,ISR,2021-11-25,6321175
Israel,ISR,2021-11-26,6326785
Israel,ISR,2021-11-27,6331561
Israel,ISR,2021-11-28,6341709
Israel,ISR,2021-11-29,6350752
Israel,ISR,2021-11-30,6360795
Israel,ISR,2021-12-01,6369423
Israel,ISR,2021-12-02,6378597
Israel,ISR,2021-12-03,6384926
Israel,ISR,2021-12-04,6387435
Israel,ISR,2021-12-05,6395769
Israel,ISR,2021-12-06,6402489
Israel,ISR,2021-12-07,6408042
Israel,ISR,2021-12-08,6412976
Israel,ISR,2021-12-09,6419215
Israel,ISR,2021-12-10,6422221
Israel,ISR,2021-12-11,6423712
Israel,ISR,2021-12-12,6430985
Israel,ISR,2021-12-13,6437165
Israel,ISR,2021-12-14,6444481
Israel,ISR,2021-12-15,6451685
Israel,ISR,2021-12-16,6459764
Israel,ISR,2021-12-17,6464170
Israel,ISR,2021-12-18,6468111
Israel,ISR,2021-12-19,6475089
Israel,ISR,2021-12-20,6483060
Israel,ISR,2021-12-21,6492608
Israel,ISR,2021-12-22,6502271
Israel,ISR,2021-12-23,6513810
Israel,ISR,2021-12-24,6519685
Israel,ISR,2021-12-25,6523023
Israel,ISR,2021-12-26,6533675
Israel,ISR,2021-12-27,6544045
Israel,ISR,2021-12-28,6555420
Israel,ISR,2021-12-29,6565353
Israel,ISR,2021-12-30,6576365
Israel,ISR,2021-12-31,6581194
Israel,ISR,2022-01-01,6583187
Israel,ISR,2022-01-02,6593402
Israel,ISR,2022-01-03,6602786
Israel,ISR,2022-01-04,6611749
Israel,ISR,2022-01-05,6620303
Israel,ISR,2022-01-06,6630641
Israel,ISR,2022-01-07,6635399
Israel,ISR,2022-01-08,6638148
Israel,ISR,2022-01-09,6647454
Israel,ISR,2022-01-10,6655801
Israel,ISR,2022-01-11,6663898
Israel,ISR,2022-01-12,6671173
Israel,ISR,2022-01-13,6678683
Israel,ISR,2022-01-14,6681238
Israel,ISR,2022-01-15,6682707
Israel,ISR,2022-01-16,6686524
Israel,ISR,2022-01-17,6689332
Israel,ISR,2022-01-18,6691807
Israel,ISR,2022-01-19,6693722
Israel,ISR,2022-01-20,6695499
Israel,ISR,2022-01-21,6696404
Israel,ISR,2022-01-22,6696731
Israel,ISR,2022-01-23,6697799
Israel,ISR,2022-01-24,6698558
Israel,ISR,2022-01-25,6699301
Israel,ISR,2022-01-26,6699916
Israel,ISR,2022-01-27,6700713
Israel,ISR,2022-01-28,6701110
Israel,ISR,2022-01-29,6701234
Israel,ISR,2022-01-30,6702003
Israel,ISR,2022-01-31,6702531
Israel,ISR,2022-02-01,6703013
Israel,ISR,2022-02-02,6703388
Israel,ISR,2022-02-03,6703834
Israel,ISR,2022-02-04,6704008
Israel,ISR,2022-02-05,6704070
Israel,ISR,2022-02-06,6704477
Israel,ISR,2022-02-07,6704760
Israel,ISR,2022-02-08,6705077
Israel,ISR,2022-02-09,6705331
Israel,ISR,2022-02-10,6705604
Israel,ISR,2022-02-11,6705816
Israel,ISR,2022-02-12,6705848
Israel,ISR,2022-02-13,6706134
Israel,ISR,2022-02-14,6706313
Israel,ISR,2022-02-15,6706579
Israel,ISR,2022-02-16,6706758
Israel,ISR,2022-02-17,6707005
Israel,ISR,2022-02-18,6707135
Israel,ISR,2022-02-19,6707168
Israel,ISR,2022-02-20,6707372
Israel,ISR,2022-02-21,6707545
Israel,ISR,2022-02-22,6707703
Israel,ISR,2022-02-23,6707812
Israel,ISR,2022-02-24,6707950
Israel,ISR,2022-02-25,6708009
Israel,ISR,2022-02-26,6708026
Israel,ISR,2022-02-27,6708138
Israel,ISR,2022-02-28,6708246
Israel,ISR,2022-03-01,6708343
Israel,ISR,2022-03-02,6708420
Israel,ISR,2022-03-03,6708578
Israel,ISR,2022-03-04,6708632
Israel,ISR,2022-03-05,6708637
Israel,ISR,2022-03-06,6708735
Israel,ISR,2022-03-07,6708823
Israel,ISR,2022-03-08,6708923
Israel,ISR,2022-03-09,6709012
Israel,ISR,2022-03-10,6709127
Israel,ISR,2022-03-11,6709151
Israel,ISR,2022-03-12,6709162
Israel,ISR,2022-03-13,6709262
Israel,ISR,2022-03-14,6709328
Israel,ISR,2022-03-15,6709408
Israel,ISR,2022-03-16,6709485
Israel,ISR,2022-03-17,6709550
Israel,ISR,2022-03-18,6709570
Israel,ISR,2022-03-19,6709576
Israel,ISR,2022-03-20,6709696
Israel,ISR,2022-03-21,6709793
Israel,ISR,2022-03-22,6709934
Israel,ISR,2022-03-23,6710042
Israel,ISR,2022-03-24,6710217
Israel,ISR,2022-03-25,6710256
Israel,ISR,2022-03-26,6710268
Israel,ISR,2022-03-27,6710436
Israel,ISR,2022-03-28,6710549
Israel,ISR,2022-03-29,6710675
Israel,ISR,2022-03-30,6710807
Israel,ISR,2022-03-31,6710973
Israel,ISR,2022-04-01,6711095
Israel,ISR,2022-04-02,6711102
Israel,ISR,2022-04-03,6711261
Israel,ISR,2022-04-04,6711364
Israel,ISR,2022-04-05,6711487
Israel,ISR,2022-04-06,6711578
Israel,ISR,2022-04-07,6711769
Israel,ISR,2022-04-08,6711799
Israel,ISR,2022-04-09,6711805
Israel,ISR,2022-04-10,6711908
Israel,ISR,2022-04-11,6711986
Israel,ISR,2022-04-12,6712190
Israel,ISR,2022-04-13,6712307
Israel,ISR,2022-04-14,6712392
Israel,ISR,2022-04-15,6712402
Israel,ISR,2022-04-16,6712405
Israel,ISR,2022-04-17,6712467
Israel,ISR,2022-04-18,6712535
Israel,ISR,2022-04-19,6712597
Israel,ISR,2022-04-20,6712657
Israel,ISR,2022-04-21,6712710
Israel,ISR,2022-04-22,6712713
Israel,ISR,2022-04-23,6712719
Israel,ISR,2022-04-24,6712811
Israel,ISR,2022-04-25,6712915
Israel,ISR,2022-04-26,6712991
Israel,ISR,2022-04-27,6713045
Israel,ISR,2022-04-28,6713142
Israel,ISR,2022-04-29,6713254
Israel,ISR,2022-04-30,6713255
Israel,ISR,2022-05-01,6713390
Israel,ISR,2022-05-02,6713452
Israel,ISR,2022-05-03,6713525
Israel,ISR,2022-05-04,6713548
Israel,ISR,2022-05-05,6713553
Israel,ISR,2022-05-06,6713573
Israel,ISR,2022-05-07,6713574
Israel,ISR,2022-05-08,6713692
Israel,ISR,2022-05-09,6713751
Israel,ISR,2022-05-10,6713882
Israel,ISR,2022-05-11,6713940
Israel,ISR,2022-05-12,6714059
Israel,ISR,2022-05-13,6714070
Israel,ISR,2022-05-14,6714076
Israel,ISR,2022-05-15,6714166
Israel,ISR,2022-05-16,6714234
Israel,ISR,2022-05-17,6714307
Israel,ISR,2022-05-18,6714350
Israel,ISR,2022-05-19,6714412
Israel,ISR,2022-05-20,6714488
Israel,ISR,2022-05-21,6714492
Israel,ISR,2022-05-22,6714577
Israel,ISR,2022-05-23,6714643
Israel,ISR,2022-05-24,6714686
Israel,ISR,2022-05-25,6714747
Israel,ISR,2022-05-26,6714819
Israel,ISR,2022-05-27,6714831
Israel,ISR,2022-05-28,6714833
Israel,ISR,2022-05-29,6714922
Israel,ISR,2022-05-30,6714978
Israel,ISR,2022-05-31,6715023
Israel,ISR,2022-06-01,6715088
Israel,ISR,2022-06-02,6715165
Israel,ISR,2022-06-03,6715175
Israel,ISR,2022-06-04,6715175
Israel,ISR,2022-06-05,6715186
Israel,ISR,2022-06-06,6715244
Israel,ISR,2022-06-07,6715298
Israel,ISR,2022-06-08,6715357
Israel,ISR,2022-06-09,6715441
Israel,ISR,2022-06-10,6715456
Israel,ISR,2022-06-11,6715456
Israel,ISR,2022-06-12,6715565
Israel,ISR,2022-06-13,6715649
Israel,ISR,2022-06-14,6715765
Israel,ISR,2022-06-15,6715836
Israel,ISR,2022-06-16,6715930
Israel,ISR,2022-06-17,6715946
Israel,ISR,2022-06-18,6715949
Israel,ISR,2022-06-19,6716064
Israel,ISR,2022-06-20,6716163
Israel,ISR,2022-06-21,6716257
Israel,ISR,2022-06-22,6716367
Israel,ISR,2022-06-23,6716499
Israel,ISR,2022-06-24,6716518
Israel,ISR,2022-06-25,6716519
Israel,ISR,2022-06-26,6716626
Israel,ISR,2022-06-27,6716712
Israel,ISR,2022-06-28,6716797
Israel,ISR,2022-06-29,6716873
Israel,ISR,2022-06-30,6716959
Israel,ISR,2022-07-01,6716981
Israel,ISR,2022-07-02,6716982
Israel,ISR,2022-07-03,6717082
Israel,ISR,2022-07-04,6717158
Israel,ISR,2022-07-05,6717217
Israel,ISR,2022-07-06,6717295
Israel,ISR,2022-07-07,6717377
Israel,ISR,2022-07-08,6717394
Israel,ISR,2022-07-09,6717394
Israel,ISR,2022-07-10,6717484
Israel,ISR,2022-07-11,6717548
Israel,ISR,2022-07-12,6717617
Israel,ISR,2022-07-13,6717661
Israel,ISR,2022-07-14,6717731
Israel,ISR,2022-07-15,6717795
Israel,ISR,2022-07-16,6717795
Israel,ISR,2022-07-17,6717872
Israel,ISR,2022-07-18,6717934
Israel,ISR,2022-07-19,6717996
Israel,ISR,2022-07-20,6718047
Israel,ISR,2022-07-21,6718109
Israel,ISR,2022-07-22,6718119
Israel,ISR,2022-07-23,6718119
Israel,ISR,2022-07-24,6718177
Israel,ISR,2022-07-25,6718225
Israel,ISR,2022-07-26,6718272
Israel,ISR,2022-07-27,6718316
Israel,ISR,2022-07-28,6718378
Israel,ISR,2022-07-29,6718388
Israel,ISR,2022-07-31,6718444
Israel,ISR,2022-08-01,6718498
Israel,ISR,2022-08-02,6718609
Israel,ISR,2022-08-03,6718685
Israel,ISR,2022-08-04,6718818
Israel,ISR,2022-08-05,6718849
Israel,ISR,2022-08-06,6718850
Israel,ISR,2022-08-07,6718939
Israel,ISR,2022-08-08,6719048
Israel,ISR,2022-08-09,6719144
Israel,ISR,2022-08-10,6719221
Israel,ISR,2022-08-11,6719274
Israel,ISR,2022-08-12,6719282
Israel,ISR,2022-08-13,6719282
Israel,ISR,2022-08-14,6719356
Israel,ISR,2022-08-15,6719425
Israel,ISR,2022-08-16,6719507
Israel,ISR,2022-08-17,6719553
Israel,ISR,2022-08-18,6719623
Israel,ISR,2022-08-19,6719702
Israel,ISR,2022-08-20,6719703
Israel,ISR,2022-08-21,6719755
Israel,ISR,2022-08-22,6719844
Israel,ISR,2022-08-23,6719916
Israel,ISR,2022-08-24,6719954
Israel,ISR,2022-08-25,6720007
Israel,ISR,2022-08-26,6720011
Israel,ISR,2022-08-28,6720066
Israel,ISR,2022-08-29,6720114
Israel,ISR,2022-08-30,6720199
Israel,ISR,2022-08-31,6720241
Israel,ISR,2022-09-01,6720270
Israel,ISR,2022-09-02,6720276
Israel,ISR,2022-09-03,6720278
Israel,ISR,2022-09-04,6720342
Israel,ISR,2022-09-05,6720386
Israel,ISR,2022-09-06,6720446
Israel,ISR,2022-09-07,6720474
Israel,ISR,2022-09-08,6720524
Israel,ISR,2022-09-09,6720534
Israel,ISR,2022-09-10,6720535
Israel,ISR,2022-09-11,6720574
Israel,ISR,2022-09-12,6720598
Israel,ISR,2022-09-13,6720642
Israel,ISR,2022-09-14,6720663
Israel,ISR,2022-09-15,6720695
Israel,ISR,2022-09-16,6720746
Israel,ISR,2022-09-17,6720749
Israel,ISR,2022-09-18,6720777
Israel,ISR,2022-09-19,6720805
Israel,ISR,2022-09-20,6720846
Israel,ISR,2022-09-21,6720868
Israel,ISR,2022-09-22,6720910
Israel,ISR,2022-09-23,6720917
Israel,ISR,2022-09-25,6720922
Israel,ISR,2022-09-26,6720922
Israel,ISR,2022-09-27,6720924
Israel,ISR,2022-09-28,6720948
Israel,ISR,2022-09-29,6720980
Israel,ISR,2022-09-30,6720984
Israel,ISR,2022-10-01,6720984
Israel,ISR,2022-10-02,6721012
Israel,ISR,2022-10-03,6721035
Israel,ISR,2022-10-04,6721042
Israel,ISR,2022-10-05,6721043
Israel,ISR,2022-10-06,6721060
Israel,ISR,2022-10-07,6721063
Israel,ISR,2022-10-08,6721064
Israel,ISR,2022-10-09,6721071
Israel,ISR,2022-10-10,6721076
Israel,ISR,2022-10-11,6721088
Israel,ISR,2022-10-12,6721101
Israel,ISR,2022-10-13,6721118
Israel,ISR,2022-10-14,6721124
Israel,ISR,2022-10-15,6721124
Israel,ISR,2022-10-16,6721129
Israel,ISR,2022-10-17,6721130
Israel,ISR,2022-10-18,6721154
Israel,ISR,2022-10-19,6721172
Israel,ISR,2022-10-20,6721198
Israel,ISR,2022-10-21,6721202
Israel,ISR,2022-10-23,6721217
Israel,ISR,2022-10-24,6721237
Israel,ISR,2022-10-25,6721255
Israel,ISR,2022-10-26,6721273
Israel,ISR,2022-10-27,6721290
Israel,ISR,2022-10-28,6721350
Israel,ISR,2022-10-30,6721365
Israel,ISR,2022-10-31,6721382
Israel,ISR,2022-11-01,6721385
Israel,ISR,2022-11-02,6721399
Israel,ISR,2022-11-03,6721416
Israel,ISR,2022-11-04,6721420
Israel,ISR,2022-11-06,6721447
Israel,ISR,2022-11-07,6721462
Israel,ISR,2022-11-08,6721490
Israel,ISR,2022-11-09,6721506
Israel,ISR,2022-11-10,6721534
Israel,ISR,2022-11-11,6721535
Israel,ISR,2022-11-12,6721536
Israel,ISR,2022-11-13,6721565
Israel,ISR,2022-11-14,6721585
Israel,ISR,2022-11-15,6721625
Israel,ISR,2022-11-16,6721639
Israel,ISR,2022-11-17,6721658
Israel,ISR,2022-11-18,6721664
Israel,ISR,2022-11-20,6721683
Israel,ISR,2022-11-21,6721697
Israel,ISR,2022-11-22,6721724
Israel,ISR,2022-11-23,6721741
Israel,ISR,2022-11-24,6721750
Israel,ISR,2022-11-25,6721762
Israel,ISR,2022-11-26,6721762
Israel,ISR,2022-11-27,6721776
Israel,ISR,2022-11-28,6721784
Israel,ISR,2022-11-29,6721822
Israel,ISR,2022-11-30,6721834
Israel,ISR,2022-12-01,6721847
Israel,ISR,2022-12-02,6721849
Israel,ISR,2022-12-04,6721887
Israel,ISR,2022-12-05,6721896
Israel,ISR,2022-12-06,6721928
Israel,ISR,2022-12-07,6721938
Israel,ISR,2022-12-08,6721957
Israel,ISR,2022-12-09,6721961
Israel,ISR,2022-12-10,6721962
Israel,ISR,2022-12-11,6721978
Israel,ISR,2022-12-12,6721993
Israel,ISR,2022-12-13,6722010
Israel,ISR,2022-12-14,6722027
Israel,ISR,2022-12-15,6722049
Israel,ISR,2022-12-16,6722061
Israel,ISR,2022-12-18,6722070
Israel,ISR,2022-12-19,6722077
Israel,ISR,2022-12-20,6722089
Israel,ISR,2022-12-21,6722098
Israel,ISR,2022-12-22,6722102
Israel,ISR,2022-12-23,6722112
Israel,ISR,2022-12-25,6722118
Israel,ISR,2022-12-26,6722135
Israel,ISR,2022-12-27,6722159
Israel,ISR,2022-12-28,6722176
Israel,ISR,2022-12-29,6722191
Israel,ISR,2022-12-30,6722195
Israel,ISR,2022-12-31,6722195
Israel,ISR,2023-01-01,6722203
Israel,ISR,2023-01-02,6722213
Israel,ISR,2023-01-03,6722233
Israel,ISR,2023-01-04,6722240
Israel,ISR,2023-01-05,6722254
Israel,ISR,2023-01-06,6722256
Israel,ISR,2023-01-07,6722257
Israel,ISR,2023-01-08,6722272
Israel,ISR,2023-01-09,6722284
Israel,ISR,2023-01-10,6722323
Israel,ISR,2023-01-11,6722338
Israel,ISR,2023-01-12,6722361
Israel,ISR,2023-01-13,6722364
Israel,ISR,2023-01-14,6722365
Israel,ISR,2023-01-15,6722382
Israel,ISR,2023-01-16,6722391
Israel,ISR,2023-01-17,6722406
Israel,ISR,2023-01-18,6722413
Israel,ISR,2023-01-19,6722426
Israel,ISR,2023-01-20,6722431
Israel,ISR,2023-01-21,6722431
Israel,ISR,2023-01-22,6722440
Israel,ISR,2023-01-23,6722451
Israel,ISR,2023-01-24,6722472
Israel,ISR,2023-01-25,6722477
Israel,ISR,2023-01-26,6722487
Israel,ISR,2023-01-27,6722487
Israel,ISR,2023-01-29,6722498
Israel,ISR,2023-01-30,6722507
Israel,ISR,2023-01-31,6722528
Israel,ISR,2023-02-01,6722538
Israel,ISR,2023-02-02,6722555
Israel,ISR,2023-02-03,6722558
Israel,ISR,2023-02-05,6722576
Israel,ISR,2023-02-06,6722593
Israel,ISR,2023-02-07,6722615
Israel,ISR,2023-02-08,6722630
Israel,ISR,2023-02-09,6722665
Israel,ISR,2023-02-10,6722667
Israel,ISR,2023-02-11,6722669
Israel,ISR,2023-02-12,6722684
Israel,ISR,2023-02-13,6722698
Israel,ISR,2023-02-14,6722718
Israel,ISR,2023-02-15,6722728
Israel,ISR,2023-02-16,6722750
Israel,ISR,2023-02-17,6722755
Israel,ISR,2023-02-18,6722755
Israel,ISR,2023-02-19,6722771
Israel,ISR,2023-02-20,6722780
Israel,ISR,2023-02-21,6722819
Israel,ISR,2023-02-22,6722822
Israel,ISR,2023-02-23,6722835
Israel,ISR,2023-02-24,6722835
Israel,ISR,2023-02-25,6722838
Israel,ISR,2023-02-26,6722849
Israel,ISR,2023-02-27,6722860
Israel,ISR,2023-02-28,6722867
Israel,ISR,2023-03-01,6722870
Israel,ISR,2023-03-02,6722878
Israel,ISR,2023-03-03,6722880
Israel,ISR,2023-03-04,6722882
Israel,ISR,2023-03-05,6722896
Israel,ISR,2023-03-06,6722913
Israel,ISR,2023-03-07,6722921
Israel,ISR,2023-03-08,6722922
Israel,ISR,2023-03-09,6722937
Israel,ISR,2023-03-10,6722939
Israel,ISR,2023-03-12,6722949
Israel,ISR,2023-03-13,6722955
Israel,ISR,2023-03-14,6722969
Israel,ISR,2023-03-15,6722973
Israel,ISR,2023-03-16,6722981
Israel,ISR,2023-03-17,6722981
Israel,ISR,2023-03-19,6722985
Israel,ISR,2023-03-20,6722990
Israel,ISR,2023-03-21,6723004
Israel,ISR,2023-03-22,6723006
Israel,ISR,2023-03-23,6723013
Israel,ISR,2023-03-24,6723013
Israel,ISR,2023-03-26,6723017
Israel,ISR,2023-03-27,6723018
Israel,ISR,2023-03-28,6723022
Israel,ISR,2023-03-29,6723024
Israel,ISR,2023-03-30,6723034
Israel,ISR,2023-04-02,6723041
Israel,ISR,2023-04-03,6723042
Israel,ISR,2023-04-04,6723044
Israel,ISR,2023-04-05,6723046
Israel,ISR,2023-04-06,6723046
Israel,ISR,2023-04-07,6723046
Israel,ISR,2023-04-09,6723048
Israel,ISR,2023-04-10,6723049
Israel,ISR,2023-04-11,6723055
Israel,ISR,2023-04-12,6723055
Israel,ISR,2023-04-13,6723062
Israel,ISR,2023-04-14,6723064
Israel,ISR,2023-04-15,6723064
Israel,ISR,2023-04-16,6723068
Israel,ISR,2023-04-17,6723072
Israel,ISR,2023-04-18,6723080
Israel,ISR,2023-04-19,6723084
Israel,ISR,2023-04-20,6723088
Israel,ISR,2023-04-21,6723090
Israel,ISR,2023-04-23,6723091
Israel,ISR,2023-04-24,6723096
Israel,ISR,2023-04-25,6723098
Israel,ISR,2023-04-27,6723101
Israel,ISR,2023-04-28,6723101
Israel,ISR,2023-04-30,6723106
Israel,ISR,2023-05-01,6723107
Israel,ISR,2023-05-02,6723117
Israel,ISR,2023-05-03,6723118
Israel,ISR,2023-05-04,6723119
Israel,ISR,2023-12-23,7055466
Italy,ITA,2020-12-27,7191
Italy,ITA,2020-12-28,8696
Italy,ITA,2020-12-29,9795
Italy,ITA,2020-12-30,14689
Italy,ITA,2020-12-31,40667
Italy,ITA,2021-01-01,51939
Italy,ITA,2021-01-02,91012
Italy,ITA,2021-01-03,126889
Italy,ITA,2021-01-04,196562
Italy,ITA,2021-01-05,276867
Italy,ITA,2021-01-06,342087
Italy,ITA,2021-01-07,434801
Italy,ITA,2021-01-08,531842
Italy,ITA,2021-01-09,620158
Italy,ITA,2021-01-10,681117
Italy,ITA,2021-01-11,763349
Italy,ITA,2021-01-12,846906
Italy,ITA,2021-01-13,942428
Italy,ITA,2021-01-14,1037074
Italy,ITA,2021-01-15,1128148
Italy,ITA,2021-01-16,1194308
Italy,ITA,2021-01-17,1228980
Italy,ITA,2021-01-18,1268607
Italy,ITA,2021-01-19,1300461
Italy,ITA,2021-01-20,1327423
Italy,ITA,2021-01-21,1344162
Italy,ITA,2021-01-22,1357518
Italy,ITA,2021-01-23,1363717
Italy,ITA,2021-01-24,1367152
Italy,ITA,2021-01-25,1372425
Italy,ITA,2021-01-26,1377126
Italy,ITA,2021-01-27,1383807
Italy,ITA,2021-01-28,1389269
Italy,ITA,2021-01-29,1394805
Italy,ITA,2021-01-30,1399385
Italy,ITA,2021-01-31,1402265
Italy,ITA,2021-02-01,1407120
Italy,ITA,2021-02-02,1413996
Italy,ITA,2021-02-03,1423408
Italy,ITA,2021-02-04,1437348
Italy,ITA,2021-02-05,1455787
Italy,ITA,2021-02-06,1470847
Italy,ITA,2021-02-07,1480456
Italy,ITA,2021-02-08,1507533
Italy,ITA,2021-02-09,1542180
Italy,ITA,2021-02-10,1587412
Italy,ITA,2021-02-11,1642879
Italy,ITA,2021-02-12,1702007
Italy,ITA,2021-02-13,1748180
Italy,ITA,2021-02-14,1775611
Italy,ITA,2021-02-15,1832610
Italy,ITA,2021-02-16,1897932
Italy,ITA,2021-02-17,1969146
Italy,ITA,2021-02-18,2051694
Italy,ITA,2021-02-19,2138576
Italy,ITA,2021-02-20,2212688
Italy,ITA,2021-02-21,2261705
Italy,ITA,2021-02-22,2362627
Italy,ITA,2021-02-23,2464244
Italy,ITA,2021-02-24,2578832
Italy,ITA,2021-02-25,2695624
Italy,ITA,2021-02-26,2819528
Italy,ITA,2021-02-27,2934968
Italy,ITA,2021-02-28,3005360
Italy,ITA,2021-03-01,3117182
Italy,ITA,2021-03-02,3249179
Italy,ITA,2021-03-03,3395367
Italy,ITA,2021-03-04,3547190
Italy,ITA,2021-03-05,3701852
Italy,ITA,2021-03-06,3841435
Italy,ITA,2021-03-07,3924339
Italy,ITA,2021-03-08,4059350
Italy,ITA,2021-03-09,4206331
